user_id,event_id,platform,date,action,session_id,url
1fd9fc90-3923-4df4-bc33-5fbc98d1917f,d9841ed5-b51a-473d-ad8d-b38fe425b7b9,ios,06-02-2023 04:03:58,view,d9841ed5-b51a-473d-ad8d-b38fe425b7b9,https://databricks.com/
bd306bb0-bdc2-4e9f-bc72-784a4648d64b,1dee234e-3f49-4d1e-a85a-94e684e35a21,ios,06-07-2023 05:12:45,view,1dee234e-3f49-4d1e-a85a-94e684e35a21,https://databricks.com/category/explore/index.php
bfd64162-9978-4180-8fe9-5e4cdefe25ea,7e6cb332-fd66-4043-b498-ce278eb4d39e,ios,06-04-2023 16:55:26,view,7e6cb332-fd66-4043-b498-ce278eb4d39e,https://databricks.com/register/
cd89801c-3977-41a5-80da-fcd8d4215e51,71495fe9-a6e1-4de8-964e-6ae28d73e0e1,other,06-01-2023 10:42:53,click,71495fe9-a6e1-4de8-964e-6ae28d73e0e1,https://databricks.com/
0be2c85a-a098-492d-ab3d-afa3234cd400,7b87b97c-6e5e-4766-b414-a47c8764d8ec,ios,06-02-2023 01:46:00,view,7b87b97c-6e5e-4766-b414-a47c8764d8ec,https://databricks.com/search/category/homepage/
24eeb590-61e3-41fb-8040-7b43715f25d6,b7a113ef-e98f-4be7-9a16-e07f1de311f4,android,06-06-2023 20:54:21,log,b7a113ef-e98f-4be7-9a16-e07f1de311f4,https://databricks.com/
bedb60c2-bff4-4e28-814d-b116eccbeb65,9fdb8a73-f4dc-4541-8f28-4a4ab88ea1e2,other,06-03-2023 16:08:34,click,9fdb8a73-f4dc-4541-8f28-4a4ab88ea1e2,https://databricks.com/main/
8ddddfda-3bd1-47b7-97d3-20e4e578f9e5,bbeb335f-47c2-44bf-994c-9548eb222dfd,other,06-04-2023 02:06:29,click,bbeb335f-47c2-44bf-994c-9548eb222dfd,https://databricks.com/
0da75f51-7f98-4b6a-9123-8dc0d1c78bf5,1f088a35-c6ea-4851-bd05-b40ba9aeabcd,other,06-07-2023 16:13:11,click,1f088a35-c6ea-4851-bd05-b40ba9aeabcd,https://databricks.com/homepage/
e2c6a4c2-83ad-4945-bc82-ea4200a93911,a5e9ff7e-1fea-4add-9fe3-c968c92e1ce2,ios,06-02-2023 09:09:40,view,a5e9ff7e-1fea-4add-9fe3-c968c92e1ce2,https://databricks.com/terms/
d5684d35-2231-4ea7-ad77-2d3b618af802,b537ef84-9245-4397-a986-eac7486abebd,ios,06-03-2023 21:06:16,view,b537ef84-9245-4397-a986-eac7486abebd,https://databricks.com/privacy.htm
182a4f58-3e3f-47af-b645-78ff2e5b652c,3add4a3d-e791-4fd1-a640-63b9f1f9494f,ios,06-06-2023 05:04:49,view,3add4a3d-e791-4fd1-a640-63b9f1f9494f,https://databricks.com/blog/category/category/
6069deb3-6921-464c-8dcb-e024aeb2dd4c,3073604d-4b46-40b1-a3d8-d4c864bb01e9,other,06-05-2023 01:11:31,click,3073604d-4b46-40b1-a3d8-d4c864bb01e9,https://databricks.com/tag/posts/wp-content/index/
7040fdaa-f7bc-4b11-a0fd-7cf9aefcf32d,554b260a-e5d9-44bf-8526-f49506cec6a0,ios,06-03-2023 01:23:20,view,554b260a-e5d9-44bf-8526-f49506cec6a0,https://databricks.com/terms/
28e344e4-479f-4188-aa3a-da7148dd8373,2413f3de-fc17-4aa6-af6c-7b4cdcf5a0ac,ios,06-05-2023 18:15:01,view,2413f3de-fc17-4aa6-af6c-7b4cdcf5a0ac,https://databricks.com/explore/search/main/homepage.jsp
b25de0bb-ba4f-47eb-94a9-572c2ca81e4e,98860cd9-2781-4127-bcb1-1e584833c93b,ios,06-08-2023 07:03:43,view,98860cd9-2781-4127-bcb1-1e584833c93b,https://databricks.com/categories/blog/search.htm
d039a36c-96ac-4992-a918-649d7e2d0ed1,10340455-7a60-4b8d-8bd0-6e73469d166d,other,06-06-2023 16:19:32,click,10340455-7a60-4b8d-8bd0-6e73469d166d,https://databricks.com/post.html
a195dba7-f164-4cf0-8a16-76ea8d2797f7,9798a020-ed5f-4752-a032-0a2673aacf92,other,06-05-2023 12:52:46,click,9798a020-ed5f-4752-a032-0a2673aacf92,https://databricks.com/main/app/posts/homepage/
56e65e39-fc1d-4745-9328-f7f40847e755,31887548-6f55-451f-901e-9fa1f3aed3af,ios,06-03-2023 08:56:55,view,31887548-6f55-451f-901e-9fa1f3aed3af,https://databricks.com/register/
585b285b-657f-45d9-bfc2-8fe307e9c41d,6c27e80c-3cfb-4930-a51b-bca24bca3445,other,06-04-2023 13:42:34,click,6c27e80c-3cfb-4930-a51b-bca24bca3445,https://databricks.com/tag/list/tags/homepage.html
5eacb485-648c-4da1-a392-b941bbf42a17,4b4c6dd9-45c2-40b0-a37c-7e5739ad53dd,ios,06-01-2023 08:33:54,view,4b4c6dd9-45c2-40b0-a37c-7e5739ad53dd,https://databricks.com/search/faq/
68665d74-c500-4497-af42-b1067b7b9c48,0bba7c62-62a2-4332-842d-37893eadd34f,other,06-08-2023 17:29:43,click,0bba7c62-62a2-4332-842d-37893eadd34f,https://databricks.com/about.html
787404fb-3a76-4090-9969-43b8b4e5aec2,59e32ace-7da4-4a5c-b8a2-7a7790a7a9c8,android,06-05-2023 01:43:44,log,59e32ace-7da4-4a5c-b8a2-7a7790a7a9c8,https://databricks.com/main/
5d2bd030-9e2a-426d-ae42-d7c1e2af07b3,ffe4efbd-3416-43d7-b85e-922d2465adf2,ios,06-02-2023 20:19:12,view,ffe4efbd-3416-43d7-b85e-922d2465adf2,https://databricks.com/tags/tag/explore/homepage/
12710d63-1317-4205-925a-911f2044e1d0,03c75b50-316a-4d7a-860b-986636b366cb,ios,06-05-2023 22:33:56,view,03c75b50-316a-4d7a-860b-986636b366cb,https://databricks.com/
4ba0b89b-26b3-4e66-923f-650bb9df5166,608e91e5-cd83-45f1-aa84-a17e408a0fab,ios,06-01-2023 03:34:03,view,608e91e5-cd83-45f1-aa84-a17e408a0fab,https://databricks.com/faq/
0e795bbf-d224-44ed-b571-75a2673e9192,8f20eb26-24d1-420d-a06a-12c1b149e7a8,ios,06-04-2023 07:41:08,view,8f20eb26-24d1-420d-a06a-12c1b149e7a8,https://databricks.com/
