user_id,event_id,platform,date,action,session_id,url
74709c23-962d-4f1f-89df-d576e1a06724,b4515541-0373-440b-94c5-d0db088c4ba2,ios,06-02-2023 04:03:58,view,b4515541-0373-440b-94c5-d0db088c4ba2,https://databricks.com/
1508f99e-1799-41d3-ad76-75902b2d4d31,714e1ef6-3ca5-450c-b852-f6d071391319,ios,06-07-2023 05:12:45,view,714e1ef6-3ca5-450c-b852-f6d071391319,https://databricks.com/category/explore/index.php
9f854914-f82c-421b-b291-26f501cce68b,ef4b28e8-3fa8-445d-979c-88887d2f69f4,ios,06-04-2023 16:55:26,view,ef4b28e8-3fa8-445d-979c-88887d2f69f4,https://databricks.com/register/
2deba016-3a8d-4da6-b9e3-365beec49ca6,188a5818-ada3-495c-878e-f62040dcdee8,other,06-01-2023 10:42:53,click,188a5818-ada3-495c-878e-f62040dcdee8,https://databricks.com/
7079792e-355a-416c-b980-73f2fa1cdf0d,870b2536-11f4-45ef-bd13-fb5e3c6edecc,ios,06-02-2023 01:46:00,view,870b2536-11f4-45ef-bd13-fb5e3c6edecc,https://databricks.com/search/category/homepage/
e3857961-f665-44e2-8180-b43fdfa0122b,285599fd-a5a2-476f-b5c1-28fcf53981cc,android,06-06-2023 20:54:21,log,285599fd-a5a2-476f-b5c1-28fcf53981cc,https://databricks.com/
5188a971-e4c3-44c3-8d23-5fa25b8bdbc9,c4eb6373-e25d-472f-ae4a-fb7452a9b6bf,other,06-03-2023 16:08:34,click,c4eb6373-e25d-472f-ae4a-fb7452a9b6bf,https://databricks.com/main/
ccb66a49-9096-4a9e-afb4-94c7e8354dea,cef5c7bb-26e3-4c0f-8c07-942bc01a1135,other,06-04-2023 02:06:29,click,cef5c7bb-26e3-4c0f-8c07-942bc01a1135,https://databricks.com/
3913967d-a9c1-45f1-b38b-9ab445e17a3b,b0237efc-32e0-44c0-b9cb-eac93f921f52,other,06-07-2023 16:13:11,click,b0237efc-32e0-44c0-b9cb-eac93f921f52,https://databricks.com/homepage/
0e427b32-7db8-48e2-b032-6a247b36c478,507bf5ce-1bb4-47a0-b2d0-6964d733803c,ios,06-02-2023 09:09:40,view,507bf5ce-1bb4-47a0-b2d0-6964d733803c,https://databricks.com/terms/
1663d54d-7d1f-4bbd-aaac-ef917d49c89d,6813c17f-06c1-42cb-a317-6f02969f896b,ios,06-03-2023 21:06:16,view,6813c17f-06c1-42cb-a317-6f02969f896b,https://databricks.com/privacy.htm
5cae8b43-bc2c-45fc-b1de-a63e5c3197c5,ea9f77a4-0b56-4f1e-a54b-ddbfbd719e99,ios,06-06-2023 05:04:49,view,ea9f77a4-0b56-4f1e-a54b-ddbfbd719e99,https://databricks.com/blog/category/category/
81fa92ac-0efc-4760-8ba6-cab4df71a67e,233957d5-713c-44c0-9ffe-b76ab2a8e5cd,other,06-05-2023 01:11:31,click,233957d5-713c-44c0-9ffe-b76ab2a8e5cd,https://databricks.com/tag/posts/wp-content/index/
a4e6fbc5-40ff-4227-991b-6b9ba6c2b45f,96682421-2cc8-4bb9-ada9-f00560945d7f,ios,06-03-2023 01:23:20,view,96682421-2cc8-4bb9-ada9-f00560945d7f,https://databricks.com/terms/
a505f17f-c397-47ea-a168-ae6af20ea903,9d3ecf1d-a5cd-411a-9c88-ad54789be1c9,ios,06-05-2023 18:15:01,view,9d3ecf1d-a5cd-411a-9c88-ad54789be1c9,https://databricks.com/explore/search/main/homepage.jsp
04741e62-9b4f-44fc-a8ec-739723c1a7f6,c5a19a48-813c-456c-be8c-a61a7c26f8b0,ios,06-08-2023 07:03:43,view,c5a19a48-813c-456c-be8c-a61a7c26f8b0,https://databricks.com/categories/blog/search.htm
