user_id,event_id,platform,date,action,session_id,url
ad3e169b-e488-4acb-9a8e-7d96738a3b58,a22b4786-5650-4016-9d22-997ee91d488b,ios,06-02-2023 04:03:58,view,a22b4786-5650-4016-9d22-997ee91d488b,https://databricks.com/
2b34f6eb-c4a1-4585-934e-4ce6174a7aec,a1bd8c1f-b873-434e-bc10-7a1b5d72c6ce,ios,06-07-2023 05:12:45,view,a1bd8c1f-b873-434e-bc10-7a1b5d72c6ce,https://databricks.com/category/explore/index.php
e0b4e2d7-b595-47b4-8c36-e59082feeee0,9147a27e-0b8a-4d0f-b968-8231b6e23b0d,ios,06-04-2023 16:55:26,view,9147a27e-0b8a-4d0f-b968-8231b6e23b0d,https://databricks.com/register/
bfd64162-9978-4180-8fe9-5e4cdefe25ea,1edfc751-2630-43c3-89f4-a1c8c95fc359,other,06-01-2023 10:42:53,click,1edfc751-2630-43c3-89f4-a1c8c95fc359,https://databricks.com/
7079792e-355a-416c-b980-73f2fa1cdf0d,c651c912-fafb-48f8-8382-74b69204f2cc,ios,06-02-2023 01:46:00,view,c651c912-fafb-48f8-8382-74b69204f2cc,https://databricks.com/search/category/homepage/
abe1cc47-6303-45ba-b3b8-d0ab6fb5b44e,968b6b97-eff4-4277-b8fc-6771c6aee016,android,06-06-2023 20:54:21,log,968b6b97-eff4-4277-b8fc-6771c6aee016,https://databricks.com/
7e986d7b-e5c7-4665-b224-c32ae58db345,3c130dcf-ddd4-46bd-895b-1935be740a2f,other,06-03-2023 16:08:34,click,3c130dcf-ddd4-46bd-895b-1935be740a2f,https://databricks.com/main/
113e830b-5dc2-4fa6-93f7-39c1f00eb048,3ae982d8-97cc-4d33-88fb-6121c8532f4b,other,06-04-2023 02:06:29,click,3ae982d8-97cc-4d33-88fb-6121c8532f4b,https://databricks.com/
42ee21a3-54a1-4d66-879e-4e9339bbdfe7,9a18f209-8da6-4675-b850-ddbdcc73e337,other,06-07-2023 16:13:11,click,9a18f209-8da6-4675-b850-ddbdcc73e337,https://databricks.com/homepage/
0e427b32-7db8-48e2-b032-6a247b36c478,cf82defc-7177-4b17-a130-ffac68edefa3,ios,06-02-2023 09:09:40,view,cf82defc-7177-4b17-a130-ffac68edefa3,https://databricks.com/terms/
78fab1ca-79f0-4aa7-9cb9-291a89331b37,78755277-d0b3-47d5-9a5e-c2894dfd8036,ios,06-03-2023 21:06:16,view,78755277-d0b3-47d5-9a5e-c2894dfd8036,https://databricks.com/privacy.htm
85afd3f5-e372-4b12-b15d-a7b7fd81c052,33efb666-6bb0-449f-a85d-4c890577f3a6,ios,06-06-2023 05:04:49,view,33efb666-6bb0-449f-a85d-4c890577f3a6,https://databricks.com/blog/category/category/
b4191545-0c5b-4954-881b-2cd874b877b0,ae445193-0f4b-40ae-bc01-7a7e1a63d6bb,other,06-05-2023 01:11:31,click,ae445193-0f4b-40ae-bc01-7a7e1a63d6bb,https://databricks.com/tag/posts/wp-content/index/
6ae65064-8754-40fd-a0de-71bfa43a897c,fca71bbe-5aa6-471e-93b4-2f16aefd4f42,ios,06-03-2023 01:23:20,view,fca71bbe-5aa6-471e-93b4-2f16aefd4f42,https://databricks.com/terms/
0288ebd6-a930-472b-94f8-4c861a930221,cf587759-6945-4fc0-a2f2-9b8f9e5c901b,ios,06-05-2023 18:15:01,view,cf587759-6945-4fc0-a2f2-9b8f9e5c901b,https://databricks.com/explore/search/main/homepage.jsp
94b8d51d-48f4-4852-bccf-8f5b4bbb2682,83996d89-9742-424f-bb73-245335e11875,ios,06-08-2023 07:03:43,view,83996d89-9742-424f-bb73-245335e11875,https://databricks.com/categories/blog/search.htm
7fe6149b-cbef-40c9-8ab3-c29559fcf34c,bc2c8597-d1b8-491b-aea9-8df429f10497,other,06-06-2023 16:19:32,click,bc2c8597-d1b8-491b-aea9-8df429f10497,https://databricks.com/post.html
2c723399-f25b-4d8d-b596-86719a25a041,b5ef2889-b1e7-4162-8202-aa074b53bd5f,other,06-05-2023 12:52:46,click,b5ef2889-b1e7-4162-8202-aa074b53bd5f,https://databricks.com/main/app/posts/homepage/
cf067dfd-61f0-4605-8b69-f92829509601,64552c94-1b4a-4e94-9249-46f9fb6945f5,ios,06-03-2023 08:56:55,view,64552c94-1b4a-4e94-9249-46f9fb6945f5,https://databricks.com/register/
a36c8d76-a518-49bd-b0eb-bc2e5241f648,61aa4840-620b-4443-aa79-7091aa451831,other,06-04-2023 13:42:34,click,61aa4840-620b-4443-aa79-7091aa451831,https://databricks.com/tag/list/tags/homepage.html
46777466-4cb6-45f2-afd1-ddf909bd9ea8,a6a4d9e1-9a3c-43b9-bef1-6169fafc6c06,ios,06-01-2023 08:33:54,view,a6a4d9e1-9a3c-43b9-bef1-6169fafc6c06,https://databricks.com/search/faq/
c6ac410f-a197-4c21-b937-1fab3f517663,07e8f1b1-d9a2-4d3f-9a0a-84edbebf21a5,other,06-08-2023 17:29:43,click,07e8f1b1-d9a2-4d3f-9a0a-84edbebf21a5,https://databricks.com/about.html
c8c45661-7fa7-424e-9f8f-6367c6bffc51,598cf02e-2261-475e-a2b1-760dd3e44a60,android,06-05-2023 01:43:44,log,598cf02e-2261-475e-a2b1-760dd3e44a60,https://databricks.com/main/
5a1fd6c1-c2eb-45b1-b6a4-709745594535,6f6cbeed-a1f7-4c4f-91da-383bb0363d81,ios,06-02-2023 20:19:12,view,6f6cbeed-a1f7-4c4f-91da-383bb0363d81,https://databricks.com/tags/tag/explore/homepage/
b639d0eb-1206-46e9-bc7c-e17486d3fb2a,07522966-8d4c-488f-8b10-88806c530e9f,ios,06-05-2023 22:33:56,view,07522966-8d4c-488f-8b10-88806c530e9f,https://databricks.com/
845abca4-cdcc-49de-8fd5-034aec6b75a2,7373fff7-db3e-4e6e-8caa-0d94ab639ef8,ios,06-01-2023 03:34:03,view,7373fff7-db3e-4e6e-8caa-0d94ab639ef8,https://databricks.com/faq/
4ba0b89b-26b3-4e66-923f-650bb9df5166,c39d5b1d-bfba-462f-b91e-d3282df53502,ios,06-04-2023 07:41:08,view,c39d5b1d-bfba-462f-b91e-d3282df53502,https://databricks.com/
6b468286-75a8-4cdc-a977-781551f49008,66a2707f-4a63-4bf7-a11c-c30fe725b2b2,ios,06-08-2023 15:24:19,view,66a2707f-4a63-4bf7-a11c-c30fe725b2b2,https://databricks.com/home/
4f6a1c90-7a47-480d-900f-c91a1126d2ea,b3ceddd9-e628-4e2d-bf1f-0d5d5a417581,ios,06-02-2023 04:58:29,view,b3ceddd9-e628-4e2d-bf1f-0d5d5a417581,https://databricks.com/homepage/
