user_id,event_id,platform,date,action,session_id,url
20f639f2-6f01-4f0c-8488-0031188393bd,93ad99de-c080-4f22-a8ec-16eeb26a8e16,ios,06-02-2023 04:03:58,view,93ad99de-c080-4f22-a8ec-16eeb26a8e16,https://databricks.com/
86742016-1d13-4acc-a7bb-242eb5fbb4d3,b5f78a43-9646-40a7-a8a2-aa35ee3483a3,ios,06-07-2023 05:12:45,view,b5f78a43-9646-40a7-a8a2-aa35ee3483a3,https://databricks.com/category/explore/index.php
19aa846d-ba6a-4316-80f1-1373f622cb76,7a522a75-2e2e-4153-9b42-5d2aca08cfa1,ios,06-04-2023 16:55:26,view,7a522a75-2e2e-4153-9b42-5d2aca08cfa1,https://databricks.com/register/
57d59691-7b14-4ad3-98d4-17236d30b27b,b88800fe-7603-40f2-a361-15b034494c33,other,06-01-2023 10:42:53,click,b88800fe-7603-40f2-a361-15b034494c33,https://databricks.com/
27133f6b-7933-4255-a765-84b8d6fd4e61,0cb03a68-4322-4fbe-b668-af9900744e72,ios,06-02-2023 01:46:00,view,0cb03a68-4322-4fbe-b668-af9900744e72,https://databricks.com/search/category/homepage/
8bf96a02-6b15-40d7-a5ae-8ad842776d75,37a6888b-59f3-4425-834c-ed749516d231,android,06-06-2023 20:54:21,log,37a6888b-59f3-4425-834c-ed749516d231,https://databricks.com/
433c127e-6ccb-4aa8-9eed-f23c4ca4d524,,other,06-03-2023 16:08:34,click,,https://databricks.com/main/
f2c92976-2920-4f1b-8aa4-0fbb9782317c,98a9dee6-52cc-42ca-92d5-d3f0b0a2b97a,other,06-04-2023 02:06:29,click,98a9dee6-52cc-42ca-92d5-d3f0b0a2b97a,https://databricks.com/
93623aa4-3538-4843-9e31-6f08f5e03c35,14125d93-1510-4dc6-a263-6e2c945a6e57,other,06-07-2023 16:13:11,click,14125d93-1510-4dc6-a263-6e2c945a6e57,https://databricks.com/homepage/
2f1be06a-2a24-4853-bb40-4ed83406f270,0c0c8cf2-b75c-4b9a-b1e9-ab249041d67b,ios,06-02-2023 09:09:40,view,0c0c8cf2-b75c-4b9a-b1e9-ab249041d67b,https://databricks.com/terms/
c289d5de-f070-4019-a131-23e3b4473a9e,d0c342bb-ac1b-48f3-be79-5e79975f5901,ios,06-03-2023 21:06:16,view,d0c342bb-ac1b-48f3-be79-5e79975f5901,https://databricks.com/privacy.htm
839e7cea-2e61-44f6-8e38-31394d209d41,4de78d65-c5bf-4250-a593-3ec3ea3fdb62,ios,06-06-2023 05:04:49,view,4de78d65-c5bf-4250-a593-3ec3ea3fdb62,https://databricks.com/blog/category/category/
5e58a036-c2e0-4cd0-8b38-c8b3d0d9292f,da019716-4e90-4d59-9c62-91612edf0370,other,06-05-2023 01:11:31,click,da019716-4e90-4d59-9c62-91612edf0370,https://databricks.com/tag/posts/wp-content/index/
5bc2495a-7bd4-4525-ba9d-fcb0e8bafc80,7eae8f7f-27cb-4d43-84f8-20f7e0f8b2ac,ios,06-03-2023 01:23:20,view,7eae8f7f-27cb-4d43-84f8-20f7e0f8b2ac,https://databricks.com/terms/
2f53ff49-6894-4966-ba9d-55ab2554157a,8507b66c-37fb-4a42-b8c4-4a2befa64f3f,ios,06-05-2023 18:15:01,view,8507b66c-37fb-4a42-b8c4-4a2befa64f3f,https://databricks.com/explore/search/main/homepage.jsp
6a6be629-6124-4ade-9056-8dcab3e08459,d5ef2f7c-56e0-496c-be7f-11b12c0023a5,ios,06-08-2023 07:03:43,view,d5ef2f7c-56e0-496c-be7f-11b12c0023a5,https://databricks.com/categories/blog/search.htm
7f1d4b9d-6443-4442-a8b4-fbd9754a00ad,9872ed01-fb89-4dad-8cea-a7aba7d983ab,other,06-06-2023 16:19:32,click,9872ed01-fb89-4dad-8cea-a7aba7d983ab,https://databricks.com/post.html
a74e10db-dcd3-4252-9513-d4bff9a9a75b,fc3cf0e7-92c4-4d64-8209-cedefb28f389,other,06-05-2023 12:52:46,click,fc3cf0e7-92c4-4d64-8209-cedefb28f389,https://databricks.com/main/app/posts/homepage/
5c7cebe9-fbff-4f28-9761-2700af25041d,cff33b41-2577-4ad8-9b34-c1f473891109,ios,06-03-2023 08:56:55,view,cff33b41-2577-4ad8-9b34-c1f473891109,https://databricks.com/register/
3a7c9cc9-cc33-46f9-8e67-ee1598f8aa6e,d1a20f19-d521-4cfd-96f4-cb973860929b,other,06-04-2023 13:42:34,click,d1a20f19-d521-4cfd-96f4-cb973860929b,https://databricks.com/tag/list/tags/homepage.html
aa122cf6-974f-4780-a00b-ea1ce8d72451,,ios,06-01-2023 08:33:54,view,,https://databricks.com/search/faq/
