user_id,event_id,platform,date,action,session_id,url
1d196d48-da64-43e0-84bc-bb9279ecf7d0,7f3a6d19-ea06-4fff-8092-1408e610aee0,ios,06-02-2023 04:03:58,view,7f3a6d19-ea06-4fff-8092-1408e610aee0,https://databricks.com/
d188a854-8701-409e-8619-92eb443023ec,1410af43-3d9c-4eaf-9f18-f4e19c0eed5d,ios,06-07-2023 05:12:45,view,1410af43-3d9c-4eaf-9f18-f4e19c0eed5d,https://databricks.com/category/explore/index.php
921cc793-0dbf-425e-9af6-086af9757da3,37379987-ab77-45ee-969b-08203566a4dc,ios,06-04-2023 16:55:26,view,37379987-ab77-45ee-969b-08203566a4dc,https://databricks.com/register/
3e62f2e2-99b0-4d61-9a4c-f66c3bdee2b8,bbd86eab-0069-49ed-9766-9ca9f4cf4883,other,06-01-2023 10:42:53,click,bbd86eab-0069-49ed-9766-9ca9f4cf4883,https://databricks.com/
2a40f532-bb66-432a-b33c-97961fcef4c7,1550618c-ea22-45f3-9781-326e4a96980f,ios,06-02-2023 01:46:00,view,1550618c-ea22-45f3-9781-326e4a96980f,https://databricks.com/search/category/homepage/
a8ce0238-3bf2-4c56-8626-208dbd68b11b,91b9dde1-0e13-4ef1-b4bb-8dbae12e2778,android,06-06-2023 20:54:21,log,91b9dde1-0e13-4ef1-b4bb-8dbae12e2778,https://databricks.com/
6d7f1f68-2c4b-4296-88ae-22de03a42a2d,35b94b0b-2476-42a4-a3e3-679476fc741f,other,06-03-2023 16:08:34,click,35b94b0b-2476-42a4-a3e3-679476fc741f,https://databricks.com/main/
520c532d-4b1e-48eb-8b47-6ad57673fb29,07304d6b-b912-435f-86b9-aca3fcc5ce47,other,06-04-2023 02:06:29,click,07304d6b-b912-435f-86b9-aca3fcc5ce47,https://databricks.com/
11f4e578-ea63-4ceb-93c1-06dd9dbb0ec5,c280e7ea-1ebb-4501-88d1-5e05f0350050,other,06-07-2023 16:13:11,click,c280e7ea-1ebb-4501-88d1-5e05f0350050,https://databricks.com/homepage/
9cdf4b79-496c-4231-a277-ca4b9126a814,cebd8abc-a197-4eae-ae76-07de1060ed86,ios,06-02-2023 09:09:40,view,cebd8abc-a197-4eae-ae76-07de1060ed86,https://databricks.com/terms/
