user_id,event_id,platform,date,action,session_id,url
1d196d48-da64-43e0-84bc-bb9279ecf7d0,203ca493-f4de-43a0-87f1-a577b711f0ed,ios,06-02-2023 04:03:58,view,203ca493-f4de-43a0-87f1-a577b711f0ed,https://databricks.com/
34120c72-87ab-4056-ad1a-df5ce988656b,,ios,06-07-2023 05:12:45,view,,https://databricks.com/category/explore/index.php
262ef5fc-9597-4f6f-ba2f-70c14ea7d614,ff24ca0d-f6b9-453c-86b9-9a2dff8b758b,ios,06-04-2023 16:55:26,view,ff24ca0d-f6b9-453c-86b9-9a2dff8b758b,https://databricks.com/register/
3e62f2e2-99b0-4d61-9a4c-f66c3bdee2b8,c23bb14d-d79d-4590-95fb-b0c3a8644eaf,other,06-01-2023 10:42:53,click,c23bb14d-d79d-4590-95fb-b0c3a8644eaf,https://databricks.com/
0291a59d-2df3-4723-8e57-2d518533217b,7c084652-fc61-4545-9472-65646f3f5c19,ios,06-02-2023 01:46:00,view,7c084652-fc61-4545-9472-65646f3f5c19,https://databricks.com/search/category/homepage/
8bf96a02-6b15-40d7-a5ae-8ad842776d75,96ef697f-db2e-45b3-9e23-ce90db30502e,android,06-06-2023 20:54:21,log,96ef697f-db2e-45b3-9e23-ce90db30502e,https://databricks.com/
6d7f1f68-2c4b-4296-88ae-22de03a42a2d,42d005d8-e886-4afd-89ed-9a5f570098e6,other,06-03-2023 16:08:34,click,42d005d8-e886-4afd-89ed-9a5f570098e6,https://databricks.com/main/
31ca1259-d795-4dad-a3b4-dfecab0d0fdd,724535ba-a172-4f5e-8ada-9b989b1f48bf,other,06-04-2023 02:06:29,click,724535ba-a172-4f5e-8ada-9b989b1f48bf,https://databricks.com/
11f4e578-ea63-4ceb-93c1-06dd9dbb0ec5,394c0233-de61-4ece-b5ed-920e17a811ea,other,06-07-2023 16:13:11,click,394c0233-de61-4ece-b5ed-920e17a811ea,https://databricks.com/homepage/
9cdf4b79-496c-4231-a277-ca4b9126a814,99173ecd-a2d1-4be5-a291-b11e2bb360a1,ios,06-02-2023 09:09:40,view,99173ecd-a2d1-4be5-a291-b11e2bb360a1,https://databricks.com/terms/
c289d5de-f070-4019-a131-23e3b4473a9e,6171b552-5455-439c-9db5-71c834e5b269,ios,06-03-2023 21:06:16,view,6171b552-5455-439c-9db5-71c834e5b269,https://databricks.com/privacy.htm
7c0535a7-fafa-4ceb-86c7-3de8c5325215,0a5fb2f9-b3b4-4c9a-b04b-3b06e2b5d76d,ios,06-06-2023 05:04:49,view,0a5fb2f9-b3b4-4c9a-b04b-3b06e2b5d76d,https://databricks.com/blog/category/category/
5e58a036-c2e0-4cd0-8b38-c8b3d0d9292f,f3950ba9-e1d6-45d4-95a1-be9a4a720396,other,06-05-2023 01:11:31,click,f3950ba9-e1d6-45d4-95a1-be9a4a720396,https://databricks.com/tag/posts/wp-content/index/
76f197af-8bd7-4a6a-af3a-400e49b5221f,508d3461-36a7-4825-9f73-61d41694b33f,ios,06-03-2023 01:23:20,view,508d3461-36a7-4825-9f73-61d41694b33f,https://databricks.com/terms/
